keyword,title,link,content
임대차법,"서천호 국회의원, ‘수산업법’ 일부개정안 대표 발의",https://www.viva100.com/article/20250325501614,"서천호(국민의힘, 사천·남해·하동) 국회의원이 업종별 수산업협동조합(이하 ‘업종별수협’)이 소유하고 있는 어업권을 해당 조합원에게 행사하더라도임대차로 보지 않도록 예외를 인정하는 ‘수산업법’ 일부개정안을 대표 발의했다. 현행법은 어업권에 대해임대차의 목적으로 할 수 없도록 규정하고..."
임대차법,[경영지원단 상담사례] 이럴 땐 임대차 계약 '묵시적 갱신' 인정,http://www.kbiznews.co.kr/news/articleView.html?idxno=108488,"Q : 저(임차인)는 2014년 12월 19일에 상가에 대해 전 소유자와임대차계약을 처음으로 체결했고, 2022년 9월 현 소유자(임대인)에게 상가가 매도되기 전까지 특별한 문제 없이 사용해 왔습니다.임대차계약 만료일은 2022년 12월 18일이었고, 묵시적 갱신이 당연히 이뤄질 것으로 예상해 계약갱신을 요구한다는..."
전월세 상한제,전월세 상한율 ‘5%’ 상향될까…임대차2법 개편 공론화 착수,https://biz.heraldcorp.com/article/10450942?ref=naver,"그는 “전월세상한제를 보다 유연하게 적용해야 한다”며 “시장임대료가 50% 상승한 경우 상한을 25%를 두고 30% 상승한 경우 15% 오르는 식으로 시장상황을 반영할 수 있도록 하는게 어떻겠느냐”고 제시했다. [연합] 2020년 임대차2법 도입 당시, 모든 민간 주택 계약에 법을 ‘소급적용’ 시킨 정책결정이 혼란을..."
전월세 상한제,계약갱신·전월세상한제 존폐 기로...임대차2법. 제도개선 본격화,https://www.newspim.com/news/view/20250326000931,"임차인 보호·임대료 상승 억제의 두 마리 토끼를 모두 놓쳤다는 비판을 받아온 임대차 2법(계약갱신청구권·전월세상한제)이 존폐 기로에 섰다. 정부가 강력한 개선 의지를 보이는 가운데, 제도를 유지한다면 계약갱신청구권 활용 여부를 선택하거나 전월세 상한선을 유연하게 조정할 수 있도록 해야 한다는..."
전월세 상한제,"정부, 전월세 인상률 ‘5→10%로’ 손질 시동",https://www.sedaily.com/NewsView/2GQDD2L567,임대차 2법은 전월세 계약을 ‘2+2년’으로 연장하는 ‘계약갱신청구권’과 임대료 상승률을 5% 이내로 제한하는 ‘전월세상한제’를 통칭한다. 지난 2020년 당시 여당인 더불어민주당 주도로 개정돼 시행 5년째를 맞았다. 하지만 전월세 매물 잠김 현상과 가격 왜곡 문제점 등이 발생해 개선 필요성이 제기된 바...
전월세 상한제,"정부, 전월세 인상률 10%로 손질하나",https://www.sedaily.com/NewsView/2GQDRWLCJS,임대차 2법은 전월세 계약을 ‘2+2년’으로 연장하는 ‘계약갱신청구권’과 임대료 상승률을 5% 이내로 제한하는 ‘전월세상한제’를 통칭한다. 지난 2020년 당시 여당인 더불어민주당 주도로 개정돼 시행 5년째를 맞았다. 하지만 전월세 매물 잠김 현상과 가격 왜곡 문제점 등이 발생해 개선 필요성이 제기된 바...
전월세 상한제,[단독]서민 위한다던 임대차법… 시행뒤 가격변동성 3배↑,https://www.munhwa.com/news/view.html?no=2025032701071905238001,■ 조세재정연구원 연구 결과 계약갱신청구권·전월세상한제文정부 시행뒤 가격 들쭉날쭉 행운·불운 세입자로 극명 갈려 시장 예측 정확도도 떨어뜨려 문재인 정부에서 서민 주거안정을 위해 제정된 ‘임대차 2법(계약갱신청구권·전월세상한제)’이 당초 의도와 달리 가격 변동성을 3배 키우는 부작용을...
전월세 상한제,"“전세인상률 상한제 유연 적용을”…정부, 임대차 2법 손질 나서나",https://www.donga.com/news/Economy/article/all/20250326/131288698/1,정부에서 과감한 결단을 내려 바꿔야 한다.”(송경호 한국조세재정연구원 정부투자분석센터장) 정부가 2020년 도입 이후 5년이 지난 임대차 2법(계약갱신청구권·전월세상한제)을 시장 상황에 맞게 바꾸기 위한 공론화 작업에 나섰다. 시장 혼란을 줄이기 위해 폐지보다는 ‘손질’에 방점이 찍혔다. 정부는...
전월세 상한제,"'임대차법 설명 의무' 법안 두고 중개업계 볼멘 목소리 …""의무만 커져""",http://www.shinailbo.co.kr/news/articleView.html?idxno=2025226,개업 공인중개사가 임대차 계약 시 임차인에게 개정 계약갱신청구권제와전월세 상한제등 개정 임대차법에 관해 설명하는 것을 의무화하는 법안이 국회에 계류 중이다. 전세사기 여파가 여전한 가운데 임차인 보호를 강화하자는 취지다. 이를 두고 공인중개사업계에선 이미 개정 임대차법이 많은 국민에게...
전월세 상한제,"원하는 건 '전세', 현실은 '월세'… 이유가 뭘까",https://www.sisaweek.com/news/articleView.html?idxno=223102,"'임대차 2법'은 크게 계약갱신청구권제와전월세상한제로 구성되며, 세입자가 원하면 기존 2년 전세계약에 2년을 더 계약을 연장할 수 있다. 또한, 계약 갱신 시 임대료 인상을 5% 이내로 제한한다. 고하희 부연구위원은 ""임대인들 입장에선 4년 동안 묶여 있던 전세가가 이제야 풀린 것이고, 한 번 계약하면..."
전월세 상한제,"'임대차2법' 폐지보단 유지…전문가 ""제도 유연성"" 한목소리",http://news.bizwatch.co.kr/article/real_estate/2025/03/27/0007,"2020년 7월 도입 후 5년차를 맞은 '임대차 2법(계약갱신청구권 및전월세 상한제)'에 대한 개선 움직임이 본격화했다. 전문가들은 당초 윤석열 대통령 대선 공약이었던 법안 폐지보다는 임대료 인상률 상한 개선 등 '제도의 유연화'가 필요하다는데 의견을 모았다. 제도가 어느 정도 안착했고, 장기적인 영향분석도..."
전월세 상한제,"임대차2법 개편 논의…""5% 상한율 조정 등 유연성 강화해야""",http://www.yonhapnewstv.co.kr/MYH20250328060859762,"<송경호 / 한국조세재정연구원 연구위원> ""시장 상황에 맞춰서 (전월세상한제를) 좀 유연하게 변동할 수 있도록 제도를 개선하는 것이 어떨까 생각합니다. 예를 들어서 시장 임대료가 50% 상승한 경우엔 전월세 상한 25%…"" 패널들도 제도의 전면적인 폐지보다는 현실에 맞는 조정이 필요하다고 입을 모았습니다...."
전월세 상한제,"""주거·교육·연구 환경 개선""...소확행 3법 발의",https://www.pinpointnews.co.kr/news/articleView.html?idxno=327828,국회 교육위원회 정을호 의원(더불어민주당) 은 13일 국회 대학생 입법추진단이 제안한 법안을 보완해 ▲기숙사비 분할 납부를 명시하는 '고등교육법 일부개정법률안' ▲공인중개사가 계약갱신청구권과전월세 상한제를 의무적으로 설명하도록 하는 '공인중개사법 일부개정법률안' ▲우수 연구자 유출을...
전월세 상한제,"[부동산 인사이트]“폐지냐, 개편이냐”… 기로에 선 ‘임대차 2법’",https://www.asiatoday.co.kr/view.php?key=20250305010001491,"국토연구원, 제도 폐지 등 4개 대안 제시 정부, 계약갱신청구권·전월세상한제개편 착수 임대인 “시장 정상화” vs 임차인 “주거 불안 야기” 야당 반대 등 개편 때까지 난항 예상 ""폐지냐, 수정·보완이냐"". 올해로 시행 5년차를 맞은 주택 임대차 2법(계약갱신청구권·전월세상한제)이 존폐 기로에 섰다. 제도의..."
전월세 상한제,"""부작용에 시장 혼선""…임대차 2법 손질 나선 정부[주간 부동산 키워드]",https://www.newsis.com/view/NISX20250328_0003116963,"정부가 2020년 7월 도입된 '임대차 2법(계약갱신청구권·전월세상한제)' 개편을 위한 공론화 작업에 나섰다. 세입자를 보호하겠다는 입법 취지와는 달리 매물 감소와 전셋값 상승, 이중 가격 형성 등 부작용이 나타났기 때문이다. 29일 국토교통부가 공개한 '주택임대차 제도개선 방안 연구' 보고서에 따르면..."
전월세 상한제,"[서미숙의 집수다] 임대차 2법, 시행 5년 만에 수술대 오르나…폐지보단 손질?",https://www.yna.co.kr/view/AKR20250313152000003?input=1195m,"수요 많은 곳에 '선별 적용', 상한요율 10%로 인상 거론…정부, 조만간 공론화 폐기보다는 개선에 무게 두지만…조기 대선 등 변수 많아 향배 미지수 계약갱신요구권,전월세 상한제등 '임대차 2법' 시행이 올해로 5년 차를 맞은 가운데 제도 개선 논의가 급물살을 탈 전망이다. 2022년 5월 윤석열 정부 출범 이후..."
전월세 상한제,“전셋값 또 오를까 불안해요”…임대차 2법 개선 추진에 세입자들 ‘한숨’,https://www.mk.co.kr/article/11274861,임대차 2법(계약갱신청구권·전월세상한제) 시행 5년을 맞아 정부가 제도 개편을 위한 움직임에 나섰다. 시장의 눈길이 쏠리는 가운데 임차인들 사이에서 전셋값 폭등이 재현될 수 있다는 우려가 커지고 있다. 27일 아파트·주택 업계에 따르면 지난 26일 오후 세종 국토연구원 강당에서는 국토교통부가 임대차...
전월세 상한제,"“전·월세 상한선 상향, 임대차 2법 보완 필요”",https://www.kmib.co.kr/article/view.asp?arcid=1742978476&code=11151500&cp=nv,정부가 임대차 2법(계약갱신청구권·전월세상한제) 개편을 모색하는 가운데 국책연구기관인 국토연구원이 현재 5%인 전·월세 상한선을 물가·시장 상황을 반영해 유연하게 적용하자고 제안했다. 국토연구원은 ‘임대차 특별지역’을 지정해 지방자치단체별 자율 적용으로 바꾸는 안도 제시했다. 박진백...
전월세 상한제,"임대차 2법 개선안, 전월세 시장 '대대적 변화' 예고...전월세 상한선 10% 상향 유력",https://www.greened.kr/news/articleView.html?idxno=323154,정부가 2020년 도입된 임대차 2법(계약갱신청구권제·전월세상한제)의 문제점을 해소하기 위해 제도 개선을 검토하고 있다. 이에 따라 전월세 시장에 상당한 변동이 예상된다. 폐지·자율 운영·상한 조정 등 4가지 방안이 검토 중인 가운데 전문가들은 '전월세 상한선 10% 상향 조정'을 유력하게 보고 있다. 임대차...
전월세 상한제,[집잇슈]임대차2법 손본다는데…전월세신고제는?,http://news.bizwatch.co.kr/article/real_estate/2025/02/13/0039,2020년 7월 도입한 계약갱신청구권과전월세상한제를 폐지 또는 개선하는 내용이다. 그런데 이들 법안과 함께 '임대차 3법'으로 묶이는 전월세신고제는 이번 논의에서 빠졌다. 전월세신고제로 불리는 '주택 임대차 계약 신고제'는 2020년 8월 도입돼 2021년 6월부터 시행된 제도다. 정부는 올해 5월까지 과태료를...
전월세 상한제,2년 넘게 뭉개도 과태료 30만원?…‘전월세신고제’ 무력화되나,https://www.khan.co.kr/article/202502120600015,"문재인 정부 때 도입한 임대차 3법(전월세신고제·전월세상한제·계약갱신청구권제) 중 하나인 임대차거래 신고제도(전월세신고제)는 임대차 시장의 투명성을 높이고, 정보 비대칭을 극복해 임차인의 권리를 보호하려는 취지로 만들어졌다. 이에 따라 계약 당사자(임대인·임차인)는 계약 체결일로부터 30일..."
전월세 상한제,‘전월세 계약 미신고’ 과태료 깎아준다는 정부···‘임대차3법’ 무력화?,https://www.khan.co.kr/article/202502111100001,"문재인 정부 때 도입한 ‘임대차 3법(전월세신고제·전월세상한제·계약갱신청구권제)’ 중 하나인 임대차거래 신고제도(전월세신고제)는 임대차 시장의 투명성을 높이고, 임대인과 임차인 간의 정보 비대칭을 극복해 임차인의 권리를 보호하려는 취지로 만들어진 제도다. 이에 따라 계약 당사자(임대인..."
전월세 상한제,"""임차인 보호 명분 '전월세 상한제', 되레 임차인 내몰았다""",http://www.edaily.co.kr/news/newspath.asp?newsid=01662966639018152,"“임대차 3법 중 가장 큰 문제는전월세 상한제다. 인상률을 연 5%로 제한하니 임대인은 애초에 보증금을 높게 책정할 수밖에 없다. 이는 전세가 상승으로 이어지고, 결국 ‘전세대란’을 초래했다. 법이 오히려 임차인을 더 어려운 상황으로 몰아넣은 셈이다.” 이윤우 청백 공동법률사무소 변호사가 이데일리와..."
전월세 상한제,"[브릿지 칼럼] 전월세 상한제, 단계적 폐지 방안 마련해야",https://www.viva100.com/main/view.php?key=20240904010001157,"전월세 상한제, 단계적 폐지 방안 마련해야전월세 상한제가 도입된 지 4년이 지났다. 2020년 7월부터 시행된전월세 상한제는 임차인이 전월세 계약 갱신을 요구할 경우 전월세 가격 인상률을 5% 이내로 제한하는 제도다. 전월세 가격의 과도한 상승을 억제함으로써 임차인의 주거 안정을 도모하는데 그..."
전월세 상한제,“서울 전월세 가파르게 오를 것”...전문가 10명 중 9명이 입모았다는데,https://www.mk.co.kr/article/11196103,또 내년 주택 공급 부족과 함께 2020년에 도입된 계약갱신청구권과전월세상한제등 임대차 2법이 시행 후 4년이 초과했다는 점도 영향을 미칠 것으로 보인다. 2년 임차 계약 후 5% 상한의 임대료 인상률을 적용받은 임차인들의 추가 2년 거주가 끝나는 상황에서 임대인이 과거에 인상하지 못한 가격 상승분을...
전월세 상한제,"""서울 전월세 가파르게 오를것"" 92%",https://www.mk.co.kr/article/11196044,또 내년 주택 공급 부족과 함께 2020년에 도입된 계약갱신청구권과전월세상한제등 임대차 2법이 시행된 지 4년을 초과했다는 점도 영향을 미칠 것으로 보인다. 2년 임차 계약 후 5% 상한의 임대료 인상률을 적용받은 임차인들의 추가 2년 거주가 끝나는 상황에서 임대인이 과거에 인상하지 못한 가격 상승분을...
전월세 상한제,[시시비비]'2+2년' 주택 계약갱신청구권은 올바른 정책,https://view.asiae.co.kr/article/2024071516543977887,"2020년 7월 31일 도입된 계약갱신청구권과전월세상한제등 임대차2법이 이달 말이면 시행 4년을 맞는다. 계약갱신청구권(이하 갱신권)은 최초 2년 계약에서 1회에 한해 2년 재계약을 요구할 수 있는 임차인의 권리로, 계약갱신시 임대료 증액상한은 5%로 제한된다. 18대 국회 때인 2011년부터 국회에서..."
전월세 상한제,"“전월세상한제·계약갱신청구권, 전셋값 끌어올렸다”",https://www.mk.co.kr/article/11053372,계약갱신청구권과전월세상한제를 골자로 한 주택임대차보호법이 새로 계약하는 전세 가격을 10% 안팎으로 상승시켰다는 분석이 나왔다. 지난 27일 발간된 ‘재정포럼 6월호’에서 송경호 한국조세재정연구원 부연구위원은 모형을 바탕으로 임대차보호법 개정이 전세 가격에 미친 영향을 실증 분석한 결과...
전월세 상한제,"""전월세상한제·계약갱신청구권, 전셋값 상승시켰다""",https://biz.sbs.co.kr/article_hub/20000178557?division=NAVER,계약갱신청구권과전월세상한제를 골자로 한 주택임대차보호법의 시행이 새롭게 계약하는 전세 가격을 10% 내외 상승시켰다는 분석이 제기됐습니다. 한국조세재정연구원 송경호 부연구위원은 오늘(27일) 발간한 '재정포럼 6월호'에서 이런 내용의 '주택임대차보호법 개정이 주택시장에 미친 영향'을...
전월세 상한제,"심상찮은 전월세 시장, 탄핵 정국에 부동산 정책은 '시계제로'",http://theviewers.co.kr/View.aspx?No=3481962,정부는 당초 임대차 2법(계약갱신청구권·전월세 상한제)이 전월세 시장의 혼란을 불렀다며 폐지를 추진했다. 그러나 윤석열 대통령이 국회의 탄핵으로 직무 정지된 만큼 무산 가능성이 제기된다. 이와 더불어 공급 확대 기반을 마련하겠다며 밀었던 재건축초과이익환수제 폐지도 어려울 전망이다. 이은형...
전월세 상한제,대출 규제에 탄핵 변수 덮친 부동산… 2025년 전월세 시장 비상,http://www.segye.com/newsView/20241215507995?OutUrl=naver,"윤 대통령 탄핵소추안 국회 통과로 임대차 2법(계약갱신청구권,전월세 상한제) 전면 재검토나 재건축 초과이익 환수제 폐지 등과 같은 윤석열정부 주요 부동산 정책이 동력을 잃고, 시장이 짙은 안갯속으로 빠져들면서 상황을 관망하는 이들이 증가할 수밖에 없기 때문이다. 이로 인해 매수 대신 일단..."
전월세 상한제,"집값 약세, 전월세 강세? 건설·부동산 '탄핵 후폭풍' 4대 관전 포인트",https://ilyo.co.kr/?ac=article_view&entry_id=484223,이에 더해 윤석열 정부가 추진해 온 ‘임대차 2법(계약갱신청구권?전월세 상한제) 폐지’ 계획이 대통령 탄핵 확정으로 무산될 경우 1년 반 넘게 상승해 온 수도권 전셋값을 그대로 떠받치는 환경을 제공할 수 있다. 주택 개발?분양업계에서는 수도권 외곽과 지방에서 이어져 온 ‘분양 찬바람’이 탄핵 정국에...
종부세 개편,"한강벨트의 정치학…'상속세 개편' 치고 나간 이재명, '토허제' 후폭풍 맞은 오세훈 [최병천의 인사이트]",https://www.sisajournal.com/news/articleView.html?idxno=328305,2022년 대선에서종부세는 '한강벨트 초토화세(稅)'이자 동시에 '정권 교체 촉진세'로 작동했다. 상속세개편안은 민주당과 이재명 대표의 '진일보한 정책공학'을 보여준다. 무엇보다 유권자 타기팅이 감탄스럽다. 민주당의 상속세개편안은 면세 대상을 10억원 이하에서 18억원 이하로 바꾸는 것이다....
종부세 개편,"與, 지방 집에는 다주택 중과 폐지…""양도세·종부세·취득세 모두 적용""",http://news.mt.co.kr/mtview.php?no=2025031811171853244,"권 원내대표는 ""이 같은 세제개편이 수도권 주택 가격 상승을 초래하는 역효과를 미연에 방지하기 위해 두 번째부터 보유하는 주택이 수도권에 위치할... 국민의힘은 해당 세제혜택을 양도소득세와종부세, 취득세 등에 적용할 계획이다. 당초 정부는종부세와 취득세에 대해서 지방 주택 추가 매수시 세제혜택을..."
종부세 개편,"권성동 ""지방에 추가 주택 구입시 다주택자 중과세 폐지 등 세제 개편 논의""",http://www.enewstoday.co.kr/news/articleView.html?idxno=2251095,"권성동 국민의힘 원내대표는 18일 부동산 세제개편과 관련 지방에 추가 주택 구입 시 다주택자 중과세를 폐지하는 등 부동산 시장 정상화를 위한 제도... 권 원내대표는 ""문재인 정부의 기록적인 정책 실패 때문에종부세율 인상, 양도세·취득세 중과, 공시가 인상 등 다주택자에 대한 무차별적 조세폭격은..."
종부세 개편,"[단독] 국민의힘, 종부세 중과 폐지도 추진…정치권 ‘감세 주도권’ 전쟁",https://www.mk.co.kr/article/11260290,안도걸 민주당 의원은 “지금은종부세를 손댈 상황이 아닌 듯하다”며 “종부세규제 완화나 세금 인하가 이미 대폭 이뤄진 상황에서 중과세율 폐지는 부적절하다”고 말했다. 한편 상속세개편과 관련해 여야는 합의가 가능한 부분부터 먼저 처리할 것으로 보인다. 김상훈 국민의힘 정책위의장은 “기재위...
종부세 개편,홍준표 “종부세 폐지하고 재산세 현실화해야…재건축부담금도 폐지하자”,https://biz.heraldcorp.com/article/10444583?ref=naver,근데 집 한 채 있는데 왜종부세를 내느냐”며 “종합부동산세를 폐지하고 재산세 과표를 현실화해야 한다”고 주장했다. 그러면서 “지금 세금 구조가 잘못됐다”며 “그런 체제를 전부 (개편을) 해가지고 재산세를 올리면 된다”고 했다. 또 “부동산 거래도 좀 활발하게 할 수 있게 양도소득세를 완화하고...
종부세 개편,상속세 23년 만의 개편 논의… 중산층·기업 만족하는 묘수 찾나[홍희경의 탐구],https://www.seoul.co.kr/news/editOpinion/column/hhk_research/2025/03/06/20250306029001?wlog_tag3=naver,"상속세개편이 단순히 세수의 문제를 넘어 기업 지배구조와 경영 투명성, 나아가 국가 경제 전체에 악영향을 미친다는 우려는 이런 과정을 거쳐 나오게 됐다. #5.종부세표심, 상속세 표심에선 바뀔까 최근 들어 한국의 상속세는 이처럼 두 가지 면에서 한계를 드러냈다. 하나는 중산층의 부동산 상속, 다른..."
종부세 개편,[콕콕 절세전략] 75년 만의 상속세 개편 급물살?,https://biz.sbs.co.kr/article_hub/20000222452?division=NAVER,"상속세개편을 두고 여아가 접점을 찾아가면서 큰 변화가 생기는데요. 어떤 것들이 변하는지 자세하게 알아보겠습니다. 우리은행 WM영업전략부 김혜리... - 부동산 상속 시 취득세·종부세·양도소득세 등 과세 - 상속, 시가표준액 기준 과세…시가보다 약 30%↓ - 취득세율, 상속 주택 3.16%…무주택자는 0.96..."
종부세 개편,"[기고]주택 1채뿐인데, 종부세는 2주택만큼 낸다?",http://news.mt.co.kr/mtview.php?no=2025030409570779009,"[the L]화우 자산관리센터 전문가들이 말해주는 '상속·증여의 기술' 지난해 말 종합부동산세(종부세) 고지서를 받은 60대 박씨,종부세가 생각보다 많이... 국내외 기업의 법인세, 부가가치세 등 각종 조세 사건 이외에도 지주회사 전환, 분할, 사업양도 등 지배구조개편, 가업승계, 자산유동화, 해외투자 등과..."
종부세 개편,"""실거주 1주택 종부세 없애고 상속세 개편 재개해야""",https://www.sedaily.com/NewsView/2GOTS9UX0L,과감하게종부세를 없애야 한다”고 짚었다. 구 회장이 “국민 생활에 영향이 큰 재산세제 혁신이 가장 절실하다”고 강조했다. 그런 맥락에서 “상속·증여세의개편도 시급하다”고 말했다. 구 회장은 “지난해 국회에서 정치 세력 간의 이해가 엇갈려 상증세법은 전혀 손대지 못했다”며 “집 한 채만 있어도...
종부세 개편,120만명이 내던 주택 종부세 이젠 40만명대…개편 동력 살아날까,http://news.mt.co.kr/mtview.php?no=2024112614280523039,올해 세법개정안을 마련할 때종부세 개편안을 반영할지를 두고 막판까지 조율이 이뤄질 정도였다. 정부는 종부세가 어느 정도 '정상화'됐다고 판단하면서도 개편 여부를 두고 고심 중이다. 2022년 정점 찍고 급감한 종부세 대상자 종부세는 부동산 투기를 막기 위해 2005년 도입된 세금이다. 도입 초기부터...
종부세 개편,내달 종부세 납부 시작…추가 개편 이뤄질까,http://www.yonhapnewstv.co.kr/MYH20241112020400641/?input=1825m,윤석열 정부는 출범 이후종부세를개편하며 세 부담을 완화해왔는데요. 앞서 정부가종부세폐지 가능성까지 언급한 만큼 추가개편이 이뤄질지 주목됩니다. 김수강 기자입니다. [기자] 올해 서울 아파트 증여 비율이 7년 만에 최저 수준을 기록한 원인 중 하나론종부세부담 완화가 작용한 것으로 꼽힙니다....
종부세 개편,"최상목 ""종부세 전면 개편, 종합적으로 검토할 것""",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202409101058528060858,"앞서 국민의힘 추경호 원내대표는 지난 5일 국회 교섭단체 대표연설에서종부세와 관련해 “부담을 더 낮추는 방향으로개편하겠다”며 1가구 1주택 공제를 12억원에서 15억원으로개편하고, 다주택자 중과 제도를 폐지하는 방안 등을 언급했다. 이어, 상속세 부과 체계 유산취득세개편시 일괄공제 폐지에 대해..."
종부세 개편,"추경호, ‘민생 협치’ 촉구...“상속세·종부세 개편 추진”",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202409051225419280143,"그는 “중산층의 과도한 세금 부담을 덜어주기 위한 세제개편을 추진할 것”이라며 “종부세는 현 정부 출범 이후 일부 개선했지만 부담을 더 낮추는 방향으로개편하겠다”고 설명했다. 1가구 1주택 공제 상한을 12억원에서 15억원으로개편하고, 다주택자 중과 제도를 폐지하는 방안도 밝혔다. 상속세 완화에..."
종부세 개편,"秋 ""상속세, 유산취득세로 개편…종부세 기준은 15억으로 상향""",https://www.hankyung.com/article/2024090507741,"내년까지 상속세 부과 체계를 유산취득세로개편하고, 1주택자의종부세기준을 12억원에서 15억원으로 상향하겠다고 했다. 추 원내대표는 이날 “중산층의 과도한 세금 부담을 덜어주겠다”며 이같이 말했다. 상속세에 관해 추 원내대표는 “최고 세율을 낮추고, 공제를 확대하고, 최대주주 할증 과세는..."
종부세 개편,[기획] 고금리 및 종부세 완화에 50~60대 주택 보유 증가,http://www.m-i.kr/news/articleView.html?idxno=1180326,고금리와 종합부동산세 완화로 50~60대의 주택 보유가 증가하고 윤석열 정부의종부세 개편과 세부담 완화 정책으로 다주택자 수가 늘어난 반면 대출규제로 2030대의 주택 매입은 위축되며 주택 시장의 양극화가 심화되고 있다. 서울 도심 아파트 전경 모습. 사진=연합뉴스 제공 매일일보 = 최한결 기자...
종부세 개편,[최병천의 21세기 진보]종부세 개편의 4가지 방향,https://www.khan.co.kr/opinion/column/article/202408152029015,"이재명 대표가 실제로종부세 개편을 할지는 더 두고 볼 일이다. 실제로 해낸다면, ‘리더십’으로 인정받게 될 것이다. 현행 종부세가 왜 문제인지부터 짚고 넘어가자. 한국 종부세는 정책 목표가 지나치게 혼재되어 있다. ①보유세 ②부유세 ③부동산 가격 상승 억제세 ④다주택자 규제세..."
종부세 개편,"민주당, 상속세 완화 속도낸다…금투세·종부세 개편도 관심",https://www.imaeil.com/page/view/2024082217283724256,이에 금융투자소득세(금투세)와 종합부동산세(종부세)의개편가능성도 관심이 쏠린다. 22일 민주당에 따르면 국세청 차장 출신인 임광현 의원이 최근 상속세 일괄공제액과 배우자 상속공제 최저한도 금액을 높이는 상속세 및 증여세법 개정안을 대표 발의했다. 개정안은 상속세 일괄공제액을 현행 5억원에서...
종부세 개편,[이코노미 플러스]부동산시장 불안 고려했나… 종부세 개편 막판 무산,https://www.kwnews.co.kr/page/view/2024072909145714766,최종 검토 과정에서종부세 개편이 제외된 것은 최근 서울을 중심으로 나타나고 있는 집값 상승 등 부동산시장 상황과 무관치 않아 보인다. 기획재정부가 지난 25일 세제발전심의위원회에서 확정한 ‘2024년 세법개정안’에는 종부세 개정이 제외됐다. 종부세의 개편 수위는 상속세와 함께 올해...
종부세 개편,‘종부세 개편’ 왜 빠졌나했더니…서울 집값 상승이 발목,https://news.heraldcorp.com/view.php?ud=20240726050418,최종 검토 과정에서종부세 개편이 제외된 것은 최근 서울을 중심으로 나타나고 있는 집값 상승 등 부동산시장 상황과 무관치 않아 보인다. 기획재정부가 25일 세제발전심의위원회에서 확정한 ‘2024년 세법개정안’에는 종부세 개정이 제외됐다. 종부세의 개편 수위는 상속세와 함께 올해 세법개정안의 양대...
종부세 개편,"정부, '자녀공제 5억씩' 상속세 25년만에 전면개편…종부세는 '보류'",https://www.pennmike.com/news/articleView.html?idxno=85049,"최 부총리는 '부동산시장을 고려한 것 아니냐'는 질문에 ""종부세는 근본적인개편이 필요하고, 지방세에 미치는 영향 또는 재산세와의 관계 등의 고민이 필요하기에 이번엔 담지 않았다""고 설명했다. ◆ 가상자산 소득과세 '유예' 내년부터 시행되는 '가상자산 투자소득 과세'는 2년 유예하는 쪽으로..."
종부세 개편,종부세 개편은 제외…세수 펑크 전망 속 '부자 감세' 논란 예고,https://news.sbs.co.kr/news/endPage.do?news_id=N1007737524&plink=ORI&cooper=NAVER,"<기자> 지난주 배포된 세법개정안 사전 안내자료에는 상속세와 함께종부세 개편도 포함돼 있었습니다. 그런데, 최종 발표에서는 빠졌습니다. [최상목/경제부총리 : 종부세 부담을 낮추기 위한 많은 노력이 있었습니다. 전반적으로 근본적인 개편이 필요하다는 지적이 더 컸다고 생각하고 있습니다.]..."
종부세 개편,“서울 집값 상승 더 부추길라”… 종부세 개편 왜 빠졌나 [2024 세법 개정안],http://www.segye.com/newsView/20240725517277?OutUrl=naver,세법 개정 논의 과정에서 상속세와 함께 가장 큰 쟁점이었던종부세 개편안이 개정안에 결국 들어가지 않은 가장 큰 이유로 최근 서울을 중심으로 급변동 중인 집값이 꼽힌다. 기준금리 인하 기대감 등만으로도 시장 참여자가 급증해 집값을 전고점 수준까지 밀어올린 상황에 ‘부동산 감세’ 시그널까지...
종부세 개편,꿈틀대는 서울 집값에 결국…막판 무산된 종부세 개편 [2024 세법개정안],https://www.hankyung.com/article/202407246645i,최근 서울을 중심으로 집값이 빠르게 상승하고 있는 상황에서종부세 개편이 집값 상승을 부채질할 수 있다는 우려에 따라 당초 계획을 접었다는 분석이 나온다. 기획재정부는 25일 서울 명동 은행회관에서 세제발전심의위원회를 열고종부세 개편방안이 제외된 ‘2024년 세법 개정안’을 확정했다. 최상목...
종부세 개편,"최상목 ""상속세 자녀공제 올리면 일괄공제 상승 효과…종부세 근본 개편""[일문일답]",https://www.newsis.com/view/NISX20240725_0002824624,""" -종부세 개편이 담기지 않은 이유는. ""(최상목 부총리)윤석열 정부 들어서서 종부세에 대해서는 여러 가지 노력으로 종부세 부담을 낮추기 위한 많은 노력이 있었지만, 아직도 개선해야 될 사항이 지적되고 있다. 전반적으로 근본적인 개편을 하려다 보면 지방재정에 미치는 영향이라든지, 그다음에 재산세와의..."
종부세 개편,[2024 세법개정안] 대대적 개편 없었다…종부세 폐지·유산취득세 도입 무산,https://www.ajunews.com/view/20240725150023608,대통령실·기재부 공감대에도종부세 개편미완 아주경제=김성서 기자 biblekim@ajunews.com 서울 강남구에서 바라본 도심 전경. [사진=유대길 기자] 정부가 개편을 예고했던 종합부동산세가 올해 세법개정안에 담기지 않았다. 기획재정부는 종부세의 근본적인 개편을 위해 이번 개정안에서 제외됐다는 입장이지만...
